timestamp,market_cap,total_coins,avg_price,realized_price,mvrv_ratio
2022-06-26 08:01:55,407685240062.5,19077456.25,21370.0,42353.1431,0.5046
2022-06-27 14:45:41,394620986750.0,19078562.5,20684.0,42152.2281,0.4907
2022-06-28 19:39:48,387222004125.0,19079675.0,20295.0,41948.2531,0.4838
2022-06-30 00:45:03,382378856250.0,19080781.25,20040.0,41741.2806,0.4801
2022-07-01 02:01:02,389233028036.3236,19081887.5,20398.036,41535.866,0.4911
2022-07-02 10:32:50,365572911268.75,19082993.75,19157.0,41326.336,0.4636
2022-07-03 15:29:45,364053397449.4276,19084100.0,19076.2675,41106.2199,0.4641
2022-07-04 19:07:35,380184311652.1098,19085206.25,19920.3669,40897.3217,0.4871
2022-07-06 04:23:10,386268792375.0,19086312.5,20238.0,40690.2692,0.4974
2022-07-07 12:04:09,391082250825.0,19087425.0,20489.0,40488.5717,0.506
2022-07-08 15:56:10,419413208625.0,19088531.25,21972.0,40283.8817,0.5454
2022-07-10 00:21:26,410160085612.5,19089643.75,21486.0,40049.5592,0.5365
2022-07-11 04:19:16,392124133375.0,19090756.25,20540.0,39819.7567,0.5158
2022-07-12 11:22:29,375594333918.75,19091868.75,19673.0,39592.3217,0.4969
2022-07-13 22:40:51,379721086800.0,19092975.0,19888.0,39375.8617,0.5051
2022-07-15 07:49:08,396775008375.0,19094081.25,20780.0,39159.7092,0.5306
2022-07-16 13:02:07,395289476437.5,19095187.5,20701.0,38933.3817,0.5317
2022-07-17 23:02:02,401022431250.0,19096306.25,21000.0,38731.8217,0.5422
2022-07-19 07:04:39,415731572712.5,19097412.5,21769.0,38544.86,0.5648
2022-07-20 13:40:10,455644534088.201,19098518.75,23857.585,38369.9729,0.6218
2022-07-21 22:18:35,440685791831.25,19099631.25,23073.0,38194.9854,0.6041
2022-07-23 07:18:27,434369871487.5,19100737.5,22741.0,38013.1354,0.5982
2022-07-24 09:56:00,433057899656.25,19101843.75,22671.0,37839.6779,0.5991
2022-07-25 13:32:43,418870521693.75,19102956.25,21927.0,37663.1329,0.5822
2022-07-26 16:35:03,398102372319.45,19104062.5,20838.6238,37480.5886,0.556
2022-07-27 17:01:13,411525334875.0,19105168.75,21540.0,37303.2386,0.5774
2022-07-29 00:35:49,453096654690.5352,19106281.25,23714.5391,37148.1138,0.6384
2022-07-30 06:02:08,454641178175.0,19107387.5,23794.0,36993.8238,0.6432
2022-07-31 13:18:14,454078420430.2283,19108493.75,23763.1718,36825.1846,0.6453
2022-08-01 19:50:17,438049360800.0,19109600.0,22923.0,36654.6446,0.6254
2022-08-02 22:37:16,440540144550.0,19110712.5,23052.0,36489.1946,0.6317
2022-08-04 05:05:59,441119888568.75,19111818.75,23081.0,36324.5021,0.6354
2022-08-05 09:56:04,442674455925.0,19112925.0,23161.0,36200.5846,0.6398
2022-08-06 14:28:04,443464639031.25,19114031.25,23201.0,36071.8321,0.6432
2022-08-07 17:45:25,444006559025.0,19115143.75,23228.0,35942.1221,0.6463
2022-08-08 21:10:15,460089905000.0,19116250.0,24068.0,35808.9321,0.6721
2022-08-10 03:35:17,437825835975.0,19117362.5,22902.0,35674.0396,0.642
2022-08-11 07:33:42,470682540008.6126,19118468.75,24619.2593,35554.8659,0.6924
2022-08-12 14:07:52,455638591825.0,19119575.0,23831.0,35433.6334,0.6726
2022-08-13 18:32:49,468265483812.5,19120681.25,24490.0,35307.3834,0.6936
2022-08-15 03:47:39,474851348987.5,19121787.5,24833.0,35188.3834,0.7057
2022-08-16 08:42:59,459178924725.0,19122893.75,24012.0,35066.4795,0.6848
2022-08-17 13:21:06,451288299487.5,19124006.25,23598.0,34940.0462,0.6754
2022-08-18 21:31:49,447527632500.0,19125112.5,23400.0,34818.7543,0.6721
2022-08-19 21:02:03,406852925250.0,19126218.75,21272.0,34694.2467,0.6131
2022-08-21 00:53:05,405920091150.0,19127325.0,21222.0,34566.9103,0.6139
2022-08-22 06:31:21,410056180706.25,19128431.25,21437.0,34439.5447,0.6225
2022-08-23 10:49:10,409812349650.0,19129550.0,21423.0,34301.9868,0.6245
2022-08-24 13:10:47,411060410843.75,19130656.25,21487.0,34166.2801,0.6289
2022-08-25 16:33:16,411981990623.8182,19131762.5,21533.9277,34020.0213,0.633
2022-08-26 16:54:08,395114920213.2622,19132868.75,20651.107,33870.9223,0.6097
2022-08-27 21:39:27,382679500000.0,19133975.0,20000.0,33716.9168,0.5932
2022-08-29 00:44:50,376100144812.5,19135087.5,19655.0,33561.7303,0.5856
2022-08-30 02:59:29,386632633830.3173,19136193.75,20204.26,33424.7453,0.6045
2022-08-31 06:40:55,388592667854.7976,19137306.25,20305.505,33290.608,0.6099
2022-09-01 10:58:48,382757306892.0604,19138418.75,19999.4217,33159.3573,0.6031
2022-09-02 19:57:53,379700270638.5814,19139525.0,19838.542,33019.7334,0.6008
2022-09-04 00:41:40,379979811575.0,19140631.25,19852.0,32882.354,0.6037
2022-09-05 02:55:40,380155047694.4416,19141737.5,19860.0074,32749.4441,0.6064
2022-09-06 07:45:16,380866019250.0,19142843.75,19896.0,32631.7433,0.6097
2022-09-07 12:42:35,358202448450.0,19143950.0,18711.0,32509.6951,0.5756
2022-09-08 21:15:17,370152362353.2058,19145056.25,19334.0964,32398.7254,0.5968
2022-09-10 01:09:37,407200584050.0,19146162.5,21268.0,32296.6108,0.6585
2022-09-11 03:29:12,412527905218.75,19147268.75,21545.0,32195.0908,0.6692
2022-09-12 05:12:46,415749653700.0,19148381.25,21712.0,32090.0339,0.6766
2022-09-13 08:47:38,425195220450.0,19149487.5,22204.0,31981.4239,0.6943
2022-09-14 17:36:08,387454812750.0,19150593.75,20232.0,31869.8517,0.6348
2022-09-15 22:54:24,377671524000.0,19151700.0,19720.0,31752.9549,0.621
2022-09-17 06:30:07,380382132600.4072,19152806.25,19860.3864,31636.5241,0.6278
2022-09-18 07:44:50,384681352053.5116,19153931.25,20083.6761,31521.4303,0.6371
2022-09-19 13:10:46,360804404075.0,19155043.75,18836.0,31407.3603,0.5997
2022-09-20 19:14:01,363634482356.534,19156150.0,18982.6496,31292.5336,0.6066
2022-09-22 01:52:28,352973157387.0108,19157256.25,18425.0371,31177.9488,0.591
2022-09-23 10:33:53,365828931937.5,19158362.5,19095.0,31093.7238,0.6141
2022-09-24 16:51:27,365926693656.25,19159468.75,19099.0,31010.5338,0.6159
2022-09-25 21:44:14,362392437225.8471,19160587.5,18913.4304,30932.7659,0.6114
2022-09-27 03:29:34,385993410700.0,19161706.25,20144.0,30850.6909,0.653
2022-09-28 10:38:53,363576160143.75,19162818.75,18973.0,30765.4409,0.6167
2022-09-29 15:14:55,367782789242.1415,19163925.0,19191.4125,30679.248,0.6256
2022-09-30 18:17:12,379716764156.25,19165031.25,19813.0,30590.0249,0.6477
2022-10-01 18:43:06,369187656655.9453,19166150.0,19262.4839,30497.5324,0.6316
2022-10-02 19:35:11,369027184581.25,19167256.25,19253.0,30401.7674,0.6333
2022-10-03 23:13:24,374276147872.4568,19168362.5,19525.7236,30307.986,0.6442
2022-10-05 01:17:53,387625827593.75,19169468.75,20221.0,30227.276,0.669
2022-10-06 01:27:07,389076821095.7146,19170575.0,20295.5217,30126.5586,0.6737
2022-10-07 03:09:35,383888634891.2398,19171681.25,20023.7334,30018.9323,0.667
2022-10-08 05:05:00,372776507362.5,19172787.5,19443.0,29902.2173,0.6502
2022-10-09 04:23:05,371072486700.0,19173900.0,19353.0,29781.5102,0.6498
2022-10-10 09:07:50,368735610562.5,19175018.75,19230.0,29654.2992,0.6485
2022-10-11 10:45:31,365976584187.5,19176137.5,19085.0,29535.7952,0.6462
2022-10-12 15:17:11,366381241843.75,19177243.75,19105.0,29420.3417,0.6494
2022-10-13 22:52:24,372865480700.0,19178350.0,19442.0,29306.0329,0.6634
2022-10-15 01:00:19,368341457281.25,19179456.25,19205.0,29190.9079,0.6579
2022-10-16 05:51:04,367346252700.0,19180568.75,19152.0,29067.1279,0.6589
2022-10-17 11:42:58,373985239331.25,19181681.25,19497.0,28943.5897,0.6736
2022-10-18 17:18:03,372261174225.0,19182787.5,19406.0,28828.2747,0.6732
2022-10-19 20:30:11,368330880000.0,19183900.0,19200.0,28723.0342,0.6685
2022-10-21 02:21:51,366069223512.5,19185012.5,19081.0,28618.6892,0.6667
2022-10-22 06:10:44,367548476893.75,19186118.75,19157.0,28519.0442,0.6717
2022-10-23 09:49:18,368260409425.0,19187225.0,19193.0,28425.2892,0.6752
2022-10-24 18:32:25,371140703037.5,19188331.25,19342.0,28332.6642,0.6827
2022-10-26 02:39:20,388183131187.5,19189437.5,20229.0,28239.535,0.7163
2022-10-27 06:28:38,399470358700.0,19190543.75,20816.0,28147.42,0.7395
2022-10-28 11:47:00,387536988450.0,19191650.0,20193.0,28061.09,0.7196
2022-10-29 15:53:10,401166991137.5,19192756.25,20902.0,27949.045,0.7479
2022-10-30 23:49:47,396084546550.0,19193862.5,20636.0,27829.9289,0.7415
2022-11-01 01:36:47,394072708437.5,19194968.75,20530.0,27716.0689,0.7407
2022-11-02 06:22:46,393154940081.25,19196081.25,20481.0,27612.5778,0.7417
2022-11-03 13:24:37,387015300000.0,19197187.5,20160.0,27515.4428,0.7327
2022-11-04 19:49:10,404450586100.0,19198300.0,21067.0,27429.0628,0.7681
2022-11-06 00:15:17,409561734125.0,19199406.25,21332.0,27341.8278,0.7802
2022-11-07 04:44:16,401060305100.0,19200512.5,20888.0,27235.6228,0.7669
2022-11-08 10:25:49,380211252868.75,19201618.75,19801.0,27138.4728,0.7296
2022-11-09 14:41:31,336297322925.0,19202725.0,17513.0,27030.4178,0.6479
2022-11-10 18:25:27,333666567968.75,19203831.25,17375.0,26922.4078,0.6454
2022-11-12 01:40:43,324064220837.5,19204943.75,16874.0,26812.8778,0.6293
2022-11-13 06:21:17,324102093750.0,19206050.0,16875.0,26699.1978,0.632
2022-11-14 12:36:11,321911938750.0,19207156.25,16760.0,26577.9428,0.6306
2022-11-15 20:18:34,323217538256.25,19208268.75,16827.0,26459.1778,0.636
2022-11-16 23:56:04,319778465625.0,19209375.0,16647.0,26334.3928,0.6321
2022-11-18 09:02:41,321256982462.5,19210487.5,16723.0,26209.1678,0.6381
2022-11-19 14:52:02,319757766375.0,19211593.75,16644.0,26086.6828,0.638
2022-11-20 17:43:35,318027823100.0,19212700.0,16553.0,25956.1478,0.6377
2022-11-22 01:47:13,303885757350.0,19213818.75,15816.0,25819.2428,0.6126
2022-11-23 08:35:22,317372916225.0,19214925.0,16517.0,25681.0978,0.6432
2022-11-24 18:24:26,318659549862.5,19216037.5,16583.0,25541.3427,0.6493
2022-11-26 04:22:26,319254409118.75,19217143.75,16613.0,25401.6577,0.654
2022-11-27 15:05:05,317927509750.0,19218250.0,16543.0,25246.3777,0.6553
2022-11-28 22:55:28,311795819231.25,19219368.75,16223.0,25091.2427,0.6466
2022-11-30 05:26:27,324691484175.0,19220475.0,16893.0,24940.1812,0.6773
2022-12-01 10:03:04,328958355437.5,19221593.75,17114.0,24799.6212,0.6901
2022-12-02 19:01:20,325978546600.0,19222700.0,16958.0,24653.4662,0.6879
2022-12-04 05:24:54,328073477462.5,19223806.25,17066.0,24508.9762,0.6963
2022-12-05 12:34:52,332264162737.5,19224912.5,17283.0,24362.1112,0.7094
2022-12-06 15:36:09,326573154487.5,19226018.75,16986.0,24221.0362,0.7013
2022-12-07 19:36:24,323131062750.0,19227125.0,16806.0,24088.7445,0.6977
2022-12-08 20:26:33,332263836000.0,19228231.25,17280.0,23964.3745,0.7211
2022-12-09 23:42:57,329744786625.0,19229343.75,17148.0,23836.1195,0.7194
2022-12-11 03:52:20,330321654362.5,19230462.5,17177.0,23714.3645,0.7243
2022-12-12 09:45:06,326744353062.5,19231568.75,16990.0,23597.5732,0.72
2022-12-13 14:54:33,343687902250.0,19232675.0,17870.0,23480.9282,0.761
2022-12-14 17:23:16,348920025656.25,19233781.25,18141.0,23370.8982,0.7762
2022-12-15 23:08:06,333840707450.0,19234887.5,17356.0,23255.7232,0.7463
2022-12-17 06:25:05,321260436000.0,19236000.0,16701.0,23136.8282,0.7218
2022-12-18 13:51:03,321644625500.0,19237118.75,16720.0,23022.9482,0.7262
2022-12-19 19:44:22,318488814875.0,19238225.0,16555.0,22898.8982,0.723
2022-12-21 02:49:45,324721538325.0,19239337.5,16878.0,22775.2689,0.7411
2022-12-22 08:29:19,323701225650.0,19240443.75,16824.0,22656.0822,0.7426
2022-12-23 16:05:21,324412533000.0,19241550.0,16860.0,22542.3672,0.7479
2022-12-25 06:11:03,324238863125.0,19242662.5,16850.0,22429.0072,0.7513
2022-12-26 15:31:34,324026578212.5,19243768.75,16838.0,22315.7122,0.7545
2022-12-28 02:17:05,321543475925.0,19244881.25,16708.0,22207.4463,0.7524
2022-12-29 03:58:49,318694307012.5,19245987.5,16559.0,22093.5976,0.7495
2022-12-30 10:11:48,318173706781.25,19247093.75,16531.0,21978.1365,0.7522
2022-12-31 11:26:53,319269893400.0,19248200.0,16587.0,21868.1715,0.7585
2023-01-01 15:54:49,318845508725.0,19249306.25,16564.0,21760.8489,0.7612
2023-01-02 18:01:25,322136402775.0,19250412.5,16734.0,21649.8389,0.7729
2023-01-03 23:09:25,321211694625.0,19251525.0,16685.0,21544.9716,0.7744
2023-01-05 03:18:31,324291426050.0,19252637.5,16844.0,21431.0216,0.786
2023-01-06 08:40:38,323752016437.5,19253762.5,16815.0,21332.6016,0.7882
2023-01-07 07:34:17,326408641000.0,19254875.0,16952.0,21237.3616,0.7982
2023-01-08 10:53:35,326466012075.0,19255987.5,16954.0,21148.5466,0.8017
2023-01-09 15:52:19,332955150937.5,19257093.75,17290.0,21079.3066,0.8202
2023-01-10 17:36:07,333455841218.75,19258206.25,17315.0,21010.7666,0.8241
2023-01-11 20:43:42,337692785375.0,19259312.5,17534.0,20949.5766,0.837
2023-01-13 01:20:45,362115132918.75,19260418.75,18801.0,20891.8016,0.8999
2023-01-14 04:30:34,403355595025.0,19261525.0,20941.0,20850.5916,1.0043
2023-01-15 04:58:48,399160244762.5,19262631.25,20722.0,20798.5665,0.9963
2023-01-16 06:31:56,407871114087.5,19263737.5,21173.0,20754.7465,1.0202
2023-01-17 11:11:46,407220267187.5,19264843.75,21138.0,20711.1915,1.0206
2023-01-18 16:33:52,398246452450.0,19265950.0,20671.0,20663.4715,1.0004
2023-01-19 22:32:52,404454176000.0,19267062.5,20992.0,20622.8065,1.0179
2023-01-21 07:44:15,435903923025.0,19268175.0,22623.0,20585.1215,1.099
2023-01-22 13:49:30,441459233437.5,19269281.25,22910.0,20549.0162,1.1149
2023-01-23 16:56:34,440675221350.0,19270387.5,22868.0,20515.0962,1.1147
2023-01-24 22:46:02,439794758868.75,19271493.75,22821.0,20480.9062,1.1143
2023-01-25 23:30:22,445100985687.5,19272612.5,23095.0,20449.7329,1.1294
2023-01-27 02:44:17,438438554125.0,19273718.75,22748.0,20418.7029,1.1141
2023-01-28 05:58:00,444130517650.0,19274825.0,23042.0,20386.5329,1.1303
2023-01-29 07:16:25,447143777206.25,19275931.25,23197.0,20343.8229,1.1402
2023-01-30 11:16:53,447979074462.5,19277037.5,23239.0,20302.5514,1.1446
2023-01-31 21:58:16,441180319718.75,19278143.75,22885.0,20266.2664,1.1292
2023-02-02 04:46:16,460658399500.0,19279250.0,23894.0,20237.0514,1.1807
2023-02-03 10:26:48,451430261237.5,19280356.25,23414.0,20205.1551,1.1588
2023-02-04 19:27:44,452034753375.0,19281468.75,23444.0,20165.2401,1.1626
2023-02-05 23:25:42,442766487150.0,19282575.0,22962.0,20131.6501,1.1406
2023-02-07 04:47:11,441056357550.0,19283681.25,22872.0,20093.8951,1.1383
2023-02-08 11:01:02,446674392837.5,19284793.75,23162.0,20058.4251,1.1547
2023-02-09 14:43:51,439024227600.0,19285900.0,22764.0,20026.3451,1.1367
2023-02-10 19:42:14,418528035625.0,19287006.25,21700.0,19997.1451,1.0852
2023-02-11 22:48:44,421966037162.5,19288112.5,21877.0,19989.5401,1.0944
2023-02-13 01:44:56,419212591093.75,19289218.75,21733.0,19986.3551,1.0874
2023-02-14 04:14:37,418503600875.0,19290325.0,21695.0,19983.7601,1.0856
2023-02-15 09:17:16,426360888975.0,19291475.0,22101.0,19988.4002,1.1057
2023-02-16 10:25:15,475523542650.0,19292581.25,24648.0,20018.8552,1.2312
2023-02-17 11:57:53,459575785125.0,19293693.75,23820.0,20035.2102,1.1889
2023-02-18 12:39:43,474980091600.0,19294800.0,24617.0,20052.6952,1.2276
2023-02-19 13:51:24,477091436562.5,19295912.5,24725.0,20074.6952,1.2317
2023-02-20 18:27:16,478662860156.25,19297031.25,24805.0,20094.6402,1.2344
2023-02-21 20:21:31,474329075231.25,19298143.75,24579.0,20111.0639,1.2222
2023-02-23 02:17:39,467061149250.0,19299250.0,24201.0,20125.2189,1.2025
2023-02-24 04:20:02,462803392387.5,19300362.5,23979.0,20141.6939,1.1905
2023-02-25 15:31:36,444416317968.75,19301468.75,23025.0,20155.3439,1.1424
2023-02-26 19:08:10,453147397425.0,19302581.25,23476.0,20172.5239,1.1638
2023-02-28 00:54:14,453231425556.25,19303693.75,23479.0,20187.9287,1.163
2023-03-01 07:02:50,458913705600.0,19304800.0,23772.0,20211.0037,1.1762
2023-03-02 08:37:02,451970717537.5,19305912.5,23411.0,20232.6773,1.1571
2023-03-03 13:43:15,431936623475.0,19307018.75,22372.0,20244.9355,1.1051
2023-03-04 16:04:22,430880117500.0,19308125.0,22316.0,20255.3255,1.1017
2023-03-05 19:17:28,433280120506.25,19309243.75,22439.0,20265.0755,1.1073
2023-03-07 01:48:09,433478877100.0,19310356.25,22448.0,20267.4555,1.1076
2023-03-08 04:24:56,428038566312.5,19311462.5,22165.0,20270.8505,1.0934
2023-03-09 13:04:03,417479798668.75,19312568.75,21617.0,20276.2355,1.0661
2023-03-10 21:11:49,386273500000.0,19313675.0,20000.0,20277.8705,0.9863
2023-03-11 22:42:58,395624664343.75,19314781.25,20483.0,20280.8455,1.01
2023-03-13 00:23:27,425355158637.5,19315887.5,22021.0,20287.0505,1.0855
2023-03-14 03:59:48,472512984118.75,19316993.75,24461.0,20305.8505,1.2046
2023-03-15 08:35:28,480383348118.75,19318106.25,24867.0,20325.1855,1.2235
2023-03-16 16:30:07,479696046375.0,19319212.5,24830.0,20340.4905,1.2207
2023-03-17 21:23:32,518711917800.0,19320318.75,26848.0,20355.4426,1.319
2023-03-18 23:30:27,519321261150.0,19321425.0,26878.0,20374.4676,1.3192
2023-03-20 03:25:02,529843300787.5,19322537.5,27421.0,20397.8676,1.3443
2023-03-21 07:59:28,531805999643.75,19323643.75,27521.0,20422.1176,1.3476
2023-03-22 11:24:11,544127161731.25,19324756.25,28157.0,20453.2676,1.3767
2023-03-23 13:48:09,528949369812.5,19325881.25,27370.0,20485.9245,1.336
2023-03-24 14:42:17,543165832350.0,19326993.75,28104.0,20518.7445,1.3697
2023-03-25 19:10:10,530633657400.0,19328100.0,27454.0,20537.4418,1.3368
2023-03-27 00:35:11,540889178493.75,19329206.25,27983.0,20558.3868,1.3611
2023-03-28 06:19:13,523097586562.5,19330312.5,27061.0,20574.8759,1.3152
2023-03-29 12:53:27,547987727306.25,19331418.75,28347.0,20601.9959,1.3759
2023-03-30 17:12:24,545795845800.0,19332525.0,28232.0,20627.8959,1.3686
2023-03-31 21:57:50,550757331462.5,19333637.5,28487.0,20654.9259,1.3792
2023-04-02 04:04:11,550382815587.5,19334743.75,28466.0,20681.4509,1.3764
2023-04-03 09:36:43,547610784856.25,19335856.25,28321.0,20707.0509,1.3677
2023-04-04 14:25:38,545012464218.75,19336968.75,28185.0,20731.8359,1.3595
2023-04-05 20:37:08,545333715000.0,19338075.0,28200.0,20752.4959,1.3589
2023-04-06 23:08:44,541362050643.75,19339193.75,27993.0,20777.9509,1.3472
2023-04-08 04:57:42,541238470406.25,19340306.25,27985.0,20794.7796,1.3458
2023-04-09 10:14:15,539258096168.75,19341418.75,27881.0,20815.0296,1.3395
2023-04-10 16:31:53,549966013325.0,19342525.0,28433.0,20834.7446,1.3647
2023-04-11 22:51:55,583868354300.0,19343637.5,30184.0,20861.4996,1.4469
2023-04-13 02:17:44,580883965325.0,19344743.75,30028.0,20891.5796,1.4373
2023-04-14 07:17:14,597844995693.75,19345856.25,30903.0,20928.1046,1.4766
2023-04-15 10:59:42,587954190375.0,19346962.5,30390.0,20963.0546,1.4497
2023-04-16 19:17:51,590019547125.0,19348075.0,30495.0,21009.1696,1.4515
2023-04-18 00:07:03,569582032437.5,19349187.5,29437.0,21050.2446,1.3984
2023-04-19 02:00:47,585075481825.0,19350293.75,30236.0,21094.2396,1.4334
2023-04-20 06:37:26,561345411200.0,19351400.0,29008.0,21132.1646,1.3727
2023-04-21 16:15:02,542953915350.0,19352506.25,28056.0,21165.0096,1.3256
2023-04-22 19:23:56,535011263950.0,19353612.5,27644.0,21195.56,1.3042
2023-04-24 01:09:17,538467630343.75,19354718.75,27821.0,21231.4094,1.3104
2023-04-25 09:36:40,529711033818.75,19355831.25,27367.0,21268.2444,1.2868
2023-04-26 17:30:10,576759309750.0,19356937.5,29796.0,21318.9494,1.3976
2023-04-28 01:34:15,570694672050.0,19358050.0,29481.0,21365.3331,1.3799
2023-04-29 08:36:26,567687897875.0,19359156.25,29324.0,21410.4256,1.3696
2023-04-30 13:32:46,567313772037.5,19360262.5,29303.0,21456.9435,1.3657
2023-05-01 15:44:52,544577394625.0,19361375.0,28127.0,21498.3858,1.3083
2023-05-02 22:14:05,555103333318.75,19362493.75,28669.0,21542.4708,1.3308
2023-05-04 01:17:47,563170942400.0,19363600.0,29084.0,21588.5908,1.3472
2023-05-05 09:01:20,563106293043.75,19364706.25,29079.0,21634.5058,1.3441
